Date,Open,High,Low,Close,Adj Close,Volume
2010-01-11,0.970000,0.970000,0.970000,0.970000,0.970000,3000
2010-01-12,1.350000,1.350000,1.350000,1.350000,1.350000,500
2010-01-13,1.350000,1.350000,1.350000,1.350000,1.350000,0
2010-01-14,1.260000,1.260000,1.240000,1.240000,1.240000,4000
2010-01-15,1.250000,1.250000,1.250000,1.250000,1.250000,3600
2010-01-19,1.250000,1.250000,1.250000,1.250000,1.250000,0
2010-01-20,1.190000,1.190000,1.190000,1.190000,1.190000,2000
2010-01-21,1.190000,1.190000,1.190000,1.190000,1.190000,0
2010-01-22,1.190000,1.190000,1.190000,1.190000,1.190000,0
2010-01-25,1.120000,1.120000,1.120000,1.120000,1.120000,6800
2010-01-26,1.080000,1.150000,1.080000,1.150000,1.150000,3000
2010-01-27,1.150000,1.150000,1.150000,1.150000,1.150000,0
2010-01-28,1.150000,1.150000,1.150000,1.150000,1.150000,0
2010-01-29,1.150000,1.150000,1.150000,1.150000,1.150000,0
2010-02-01,1.150000,1.150000,1.150000,1.150000,1.150000,0
2010-02-02,1.150000,1.150000,1.150000,1.150000,1.150000,0
2010-02-03,1.150000,1.150000,1.150000,1.150000,1.150000,0
2010-02-04,1.150000,1.150000,1.150000,1.150000,1.150000,0
2010-02-05,1.080000,1.080000,1.080000,1.080000,1.080000,5000
2010-02-08,1.080000,1.080000,1.080000,1.080000,1.080000,0
2010-02-09,1.080000,1.080000,1.080000,1.080000,1.080000,3000
2010-02-10,1.080000,1.080000,1.080000,1.080000,1.080000,0
2010-02-11,1.080000,1.080000,1.080000,1.080000,1.080000,0
2010-02-12,1.080000,1.080000,1.080000,1.080000,1.080000,0
2010-02-16,1.080000,1.080000,1.080000,1.080000,1.080000,0
2010-02-17,1.080000,1.080000,1.080000,1.080000,1.080000,0
2010-02-18,1.080000,1.080000,1.050000,1.050000,1.050000,16000
2010-02-19,1.050000,1.050000,1.050000,1.050000,1.050000,0
2010-02-22,1.050000,1.050000,1.050000,1.050000,1.050000,0
2010-02-23,1.050000,1.050000,1.050000,1.050000,1.050000,0
2010-02-24,1.050000,1.050000,1.050000,1.050000,1.050000,0
2010-02-25,1.000000,1.000000,1.000000,1.000000,1.000000,5000
2010-02-26,1.000000,1.000000,1.000000,1.000000,1.000000,0
2010-03-01,1.000000,1.000000,1.000000,1.000000,1.000000,0
2010-03-02,1.030000,1.030000,0.990000,0.990000,0.990000,8500
2010-03-03,0.910000,0.910000,0.910000,0.910000,0.910000,5000
2010-03-04,0.910000,0.910000,0.910000,0.910000,0.910000,0
2010-03-05,0.910000,0.910000,0.910000,0.910000,0.910000,0
2010-03-08,0.910000,0.910000,0.910000,0.910000,0.910000,0
2010-03-09,0.910000,0.910000,0.910000,0.910000,0.910000,0
2010-03-10,0.910000,0.910000,0.910000,0.910000,0.910000,0
2010-03-11,0.910000,0.910000,0.910000,0.910000,0.910000,0
2010-03-12,0.910000,0.910000,0.910000,0.910000,0.910000,0
2010-03-15,0.820000,0.820000,0.820000,0.820000,0.820000,1000
2010-03-16,0.780000,0.800000,0.730000,0.730000,0.730000,20800
2010-03-17,0.660000,0.660000,0.630000,0.630000,0.630000,17500
2010-03-18,0.640000,0.640000,0.640000,0.640000,0.640000,500
2010-03-19,0.720000,0.720000,0.720000,0.720000,0.720000,500
2010-03-22,0.720000,0.720000,0.720000,0.720000,0.720000,0
2010-03-23,0.720000,0.720000,0.720000,0.720000,0.720000,0
2010-03-24,0.720000,0.720000,0.720000,0.720000,0.720000,0
2010-03-25,0.650000,0.670000,0.630000,0.640000,0.640000,30000
2010-03-26,0.660000,0.660000,0.610000,0.610000,0.610000,20000
2010-03-29,0.620000,0.620000,0.620000,0.620000,0.620000,5000
2010-03-30,0.620000,0.620000,0.620000,0.620000,0.620000,0
2010-03-31,0.620000,0.620000,0.620000,0.620000,0.620000,0
2010-04-01,0.620000,0.620000,0.620000,0.620000,0.620000,0
2010-04-05,0.620000,0.620000,0.620000,0.620000,0.620000,0
2010-04-06,0.620000,0.620000,0.620000,0.620000,0.620000,0
2010-04-07,0.620000,0.620000,0.620000,0.620000,0.620000,0
2010-04-08,0.620000,0.620000,0.620000,0.620000,0.620000,0
2010-04-09,0.630000,0.630000,0.630000,0.630000,0.630000,2000
2010-04-12,0.630000,0.630000,0.630000,0.630000,0.630000,0
2010-04-13,0.630000,0.630000,0.630000,0.630000,0.630000,0
2010-04-14,0.630000,0.630000,0.630000,0.630000,0.630000,0
2010-04-15,0.630000,0.630000,0.630000,0.630000,0.630000,0
2010-04-16,0.630000,0.630000,0.630000,0.630000,0.630000,0
2010-04-19,0.630000,0.630000,0.630000,0.630000,0.630000,0
2010-04-20,0.630000,0.630000,0.630000,0.630000,0.630000,0
2010-04-21,0.690000,0.690000,0.690000,0.690000,0.690000,1500
2010-04-22,0.690000,0.690000,0.690000,0.690000,0.690000,0
2010-04-23,0.690000,0.690000,0.690000,0.690000,0.690000,0
2010-04-26,0.650000,0.650000,0.650000,0.650000,0.650000,1500
2010-04-27,0.650000,0.650000,0.650000,0.650000,0.650000,0
2010-04-28,0.650000,0.650000,0.650000,0.650000,0.650000,0
2010-04-29,0.650000,0.650000,0.650000,0.650000,0.650000,0
2010-04-30,0.650000,0.650000,0.650000,0.650000,0.650000,0
2010-05-03,0.650000,0.650000,0.650000,0.650000,0.650000,0
2010-05-04,0.650000,0.650000,0.650000,0.650000,0.650000,0
2010-05-05,0.810000,0.850000,0.810000,0.850000,0.850000,30600
2010-05-06,0.850000,0.850000,0.850000,0.850000,0.850000,4300
2010-05-07,0.850000,0.850000,0.850000,0.850000,0.850000,0
2010-05-10,0.810000,0.810000,0.810000,0.810000,0.810000,300
2010-05-11,0.810000,0.810000,0.810000,0.810000,0.810000,0
2010-05-12,0.810000,0.810000,0.810000,0.810000,0.810000,0
2010-05-13,0.900000,0.960000,0.900000,0.960000,0.960000,6000
2010-05-14,0.960000,0.960000,0.960000,0.960000,0.960000,0
