Date,Open,High,Low,Close,Adj Close,Volume
2009-05-19,2.750833,2.832500,2.721667,2.756667,2.263846,162718800
2009-05-20,2.826667,2.914167,2.692500,2.709167,2.224838,232425600
2009-05-21,2.607500,2.641667,2.501667,2.583333,2.121500,203521200
2009-05-22,2.609167,2.653333,2.540833,2.563333,2.105076,161150400
2009-05-26,2.515833,2.789167,2.511667,2.776667,2.280271,206808000
2009-05-27,2.776667,2.810833,2.610000,2.616667,2.148875,203434800
2009-05-28,2.693333,2.759167,2.569167,2.721667,2.235103,230176800
2009-05-29,2.770833,2.875000,2.708333,2.860833,2.349391,156828000
2009-06-01,2.980000,3.125000,2.956667,3.079167,2.528692,167692800
2009-06-02,3.054167,3.150833,3.030833,3.106667,2.551275,155802000
2009-06-03,3.018333,3.030000,2.889167,2.979167,2.446569,157880400
2009-06-04,3.007500,3.067500,2.942500,3.049167,2.504055,175689600
2009-06-05,3.157500,3.170000,2.984167,3.057500,2.510898,223023600
2009-06-08,2.987500,3.105000,2.910833,3.026667,2.485577,159536400
2009-06-09,3.067500,3.120000,3.011667,3.074167,2.524585,155650800
2009-06-10,3.150833,3.154167,2.933333,3.049167,2.504055,175136400
2009-06-11,3.065833,3.209167,3.062500,3.091667,2.538958,204170400
2009-06-12,3.047500,3.112500,3.001667,3.110000,2.554013,126085200
2009-06-15,3.000833,3.002500,2.845833,2.885833,2.369921,174684000
2009-06-16,2.921667,2.933333,2.765833,2.775000,2.278902,182605200
2009-06-17,2.761667,2.831667,2.694167,2.767500,2.272743,208708800
2009-06-18,2.778333,2.857500,2.730833,2.813333,2.310383,159696000
2009-06-19,2.894167,2.909167,2.803333,2.842500,2.334335,144078000
2009-06-22,2.752500,2.765000,2.591667,2.596667,2.132450,168792000
2009-06-23,2.604167,2.634167,2.543333,2.591667,2.136019,173306400
2009-06-24,2.651667,2.737500,2.612500,2.652500,2.186157,191844000
2009-06-25,2.615000,2.836667,2.605833,2.826667,2.329703,219787200
2009-06-26,2.795000,2.849167,2.762500,2.807500,2.313906,133370400
2009-06-29,2.841667,2.900833,2.791667,2.887500,2.379841,113755200
2009-06-30,2.887500,2.923333,2.763333,2.830000,2.332450,179834400
2009-07-01,2.864167,2.941667,2.850000,2.862500,2.359236,120717600
2009-07-02,2.748333,2.749167,2.625000,2.626667,2.164865,146991600
2009-07-06,2.540833,2.626667,2.519167,2.618333,2.157997,133627200
2009-07-07,2.606667,2.618333,2.459167,2.463333,2.030248,159948000
2009-07-08,2.505000,2.524167,2.370000,2.463333,2.030248,206892000
2009-07-09,2.505833,2.533333,2.450833,2.470833,2.036429,171753600
2009-07-10,2.432500,2.500833,2.404167,2.455000,2.023380,135909600
2009-07-13,2.483333,2.633333,2.418333,2.628333,2.166239,146958000
2009-07-14,2.652500,2.684167,2.599167,2.680833,2.209509,132357600
2009-07-15,2.788333,2.932500,2.775833,2.914167,2.401819,139839600
2009-07-16,2.888333,3.033333,2.872500,2.996667,2.469815,118136400
2009-07-17,2.991667,3.015000,2.941667,2.995000,2.468441,111025200
2009-07-20,3.059167,3.108333,3.004167,3.091667,2.548113,138030000
2009-07-21,3.165000,3.172500,3.020000,3.132500,2.581767,119028000
2009-07-22,3.069167,3.193333,3.068333,3.139167,2.587262,140370000
2009-07-23,3.149167,3.391667,3.140833,3.351667,2.762401,175532400
2009-07-24,3.295833,3.400000,3.253333,3.393333,2.796742,111655200
2009-07-27,3.385000,3.439167,3.322500,3.424167,2.822155,121465200
2009-07-28,3.355000,3.429167,3.290833,3.404167,2.805671,139650000
2009-07-29,3.328333,3.377500,3.283333,3.345000,2.756907,126027600
2009-07-30,3.468333,3.570000,3.445833,3.453333,2.846194,166808400
2009-07-31,3.457500,3.533333,3.421667,3.463333,2.854436,151978800
2009-08-03,3.575000,3.648333,3.518333,3.635833,2.996608,131858400
2009-08-04,3.593333,3.694167,3.570833,3.671667,3.026142,162132000
2009-08-05,3.681667,3.691667,3.550833,3.635833,2.996608,166682400
2009-08-06,3.687500,3.710000,3.533333,3.584167,2.954025,142646400
2009-08-07,3.688333,3.814167,3.632500,3.728333,3.072845,153865200
2009-08-10,3.689167,3.732500,3.627500,3.697500,3.047433,101360400
2009-08-11,3.655833,3.666667,3.537500,3.565000,2.938228,127894800
2009-08-12,3.549167,3.764167,3.546667,3.686667,3.038504,125985600
2009-08-13,3.737500,3.771667,3.625000,3.760833,3.099631,115600800
2009-08-14,3.765000,3.771667,3.558333,3.666667,3.022021,104617200
2009-08-17,3.449167,3.468333,3.379167,3.395833,2.798803,97530000
2009-08-18,3.420833,3.515833,3.403333,3.487500,2.874354,78616800
2009-08-19,3.393333,3.606667,3.386667,3.579167,2.949904,100122000
2009-08-20,3.589167,3.705833,3.564167,3.682500,3.035070,92176800
2009-08-21,3.768333,3.912500,3.750000,3.889167,3.205402,92438400
2009-08-24,3.946667,4.004167,3.847500,3.882500,3.199908,94820400
2009-08-25,3.935000,4.019166,3.885833,3.906667,3.219826,126572400
2009-08-26,3.875833,3.963333,3.835000,3.911667,3.223946,104142000
2009-08-27,3.899167,3.970833,3.767500,3.941667,3.248672,116272800
2009-08-28,4.028333,4.049167,3.856667,3.933333,3.241804,100240800
2009-08-31,3.814167,3.841667,3.756667,3.828333,3.155264,81829200
2009-09-01,3.770833,3.920000,3.554167,3.576667,2.947844,173712000
2009-09-02,3.525833,3.600833,3.510000,3.535000,2.913503,89448000
2009-09-03,3.598333,3.639167,3.512500,3.626667,2.989053,75825600
2009-09-04,3.644167,3.783333,3.611667,3.783333,3.118176,68756400
2009-09-08,3.889167,3.895000,3.822500,3.890833,3.206776,70411200
2009-09-09,3.903333,4.022500,3.868333,3.980833,3.280953,86215200
2009-09-10,3.989167,4.114167,3.925000,4.104167,3.382602,78838800
2009-09-11,4.132500,4.175833,4.049167,4.104167,3.382602,86341200
2009-09-14,4.008333,4.191667,4.004167,4.178333,3.443730,81573600
2009-09-15,4.198333,4.284167,4.123333,4.237500,3.492494,108459600
2009-09-16,4.290000,4.437500,4.246666,4.434166,3.654584,79426800
2009-09-17,4.417500,4.575833,4.337500,4.406667,3.631919,133173600
2009-09-18,4.460834,4.470000,4.371666,4.415833,3.639475,81897600
2009-09-21,4.320833,4.416667,4.184166,4.384167,3.613375,54210000
2009-09-22,4.458333,4.490833,4.395833,4.457500,3.681860,74361600
2009-09-23,4.488333,4.565000,4.314167,4.326667,3.573793,111838800
2009-09-24,4.365833,4.387500,4.126667,4.180000,3.452647,88407600
2009-09-25,4.149167,4.218333,4.072500,4.120833,3.403777,78145200
2009-09-28,4.163333,4.362500,4.157500,4.332500,3.578612,48109200
2009-09-29,4.358333,4.423333,4.278333,4.310000,3.560027,73011600
2009-09-30,4.350000,4.360000,4.135833,4.254167,3.513909,98480400
2009-10-01,4.220833,4.230000,3.925833,3.930833,3.246838,106536000
2009-10-02,3.820000,3.946667,3.810833,3.880833,3.205539,89538000
2009-10-05,3.931667,4.081666,3.886667,4.048333,3.343892,69171600
2009-10-06,4.139167,4.295833,4.130000,4.225833,3.490506,76896000
2009-10-07,4.195833,4.269166,4.172500,4.257500,3.516663,79050000
2009-10-08,4.369167,4.431667,4.305000,4.364167,3.604768,78579600
2009-10-09,4.364167,4.440834,4.333333,4.438334,3.666029,46399200
2009-10-12,4.511667,4.553333,4.443333,4.497500,3.714900,42571200
2009-10-13,4.457500,4.490000,4.379167,4.465000,3.688055,60387600
2009-10-14,4.627500,4.707500,4.562500,4.691667,3.875280,76630800
2009-10-15,4.627500,4.739167,4.616667,4.735000,3.911073,60434400
2009-10-16,4.624166,4.683333,4.548333,4.633333,3.827097,73185600
2009-10-19,4.658333,4.794167,4.611667,4.750834,3.924152,73150800
2009-10-20,4.782500,4.782500,4.596667,4.670000,3.857384,91654800
2009-10-21,4.647500,4.808333,4.532500,4.543334,3.752759,93099600
2009-10-22,4.527500,4.716667,4.443333,4.671667,3.858761,94479600
2009-10-23,4.722500,4.727500,4.455833,4.507500,3.723161,127652400
2009-10-26,4.521667,4.668334,4.325833,4.359167,3.600638,122566800
2009-10-27,4.375834,4.416667,4.262500,4.293334,3.546260,122426400
2009-10-28,4.254167,4.296667,4.023334,4.033333,3.331502,130334400
2009-10-29,4.123333,4.312500,4.100000,4.287500,3.541442,79713600
2009-10-30,4.254167,4.282500,3.900833,3.924167,3.241331,163779600
2009-11-02,3.979167,4.125000,3.855000,4.005000,3.308099,164173200
2009-11-03,3.930833,4.066667,3.908333,4.050833,3.345957,125739600
2009-11-04,4.150000,4.243333,4.047500,4.065834,3.358347,130326000
2009-11-05,4.162500,4.310833,4.140000,4.304167,3.555208,78327600
2009-11-06,4.230000,4.374166,4.210000,4.338333,3.583430,79237200
2009-11-09,4.442500,4.635833,4.435833,4.635833,3.829163,62114400
2009-11-10,4.605000,4.681667,4.560000,4.635000,3.828474,82910400
2009-11-11,4.734167,4.799167,4.642500,4.706666,3.887670,89554800
2009-11-12,4.681667,4.765833,4.525833,4.564167,3.769966,97922400
2009-11-13,4.595833,4.695833,4.526667,4.639167,3.831916,81452400
2009-11-16,4.736667,4.905000,4.729167,4.849167,4.005374,70759200
2009-11-17,4.810833,4.867500,4.750834,4.862500,4.016388,60363600
2009-11-18,4.851666,4.873333,4.761667,4.845833,4.002621,56280000
2009-11-19,4.741667,4.752500,4.560833,4.642500,3.834669,98540400
2009-11-20,4.040000,4.095833,4.008333,4.065000,3.802398,73640400
2009-11-23,4.206666,4.300000,4.180000,4.203333,3.931795,71452800
2009-11-24,4.223333,4.235833,4.117500,4.215000,3.942708,59002800
2009-11-25,4.248333,4.285000,4.205833,4.269166,3.993375,46106400
2009-11-27,3.929167,4.150000,3.909167,4.063334,3.800839,65482800
2009-11-30,4.052500,4.119167,3.995000,4.100833,3.835917,82401600
2009-12-01,4.220000,4.296667,4.192500,4.247500,3.973109,67971600
2009-12-02,4.254167,4.348333,4.224167,4.265833,3.990258,58404000
2009-12-03,4.300833,4.369167,4.150833,4.161667,3.892820,80853600
2009-12-04,4.333333,4.390000,4.016667,4.234167,3.960636,122559600
2009-12-07,4.229167,4.294167,4.179167,4.213333,3.941149,49426800
2009-12-08,4.131667,4.154167,4.039166,4.080000,3.816429,66080400
2009-12-09,4.082500,4.144166,4.014167,4.122500,3.856183,60139200
2009-12-10,4.200000,4.247500,4.175000,4.197500,3.926338,47019600
2009-12-11,4.248333,4.277500,4.193333,4.258333,3.983242,53821200
2009-12-14,4.339167,4.360000,4.283333,4.348333,4.067428,41520000
2009-12-15,4.303333,4.358333,4.259167,4.294167,4.016759,38721600
2009-12-16,4.351666,4.389167,4.294167,4.323333,4.044042,43034400
2009-12-17,4.231667,4.256667,4.158333,4.172500,3.902953,53840400
2009-12-18,4.242500,4.247500,4.133333,4.236667,3.962975,48298800
2009-12-21,4.305833,4.408333,4.300000,4.365000,4.083017,35182800
2009-12-22,4.399167,4.440834,4.379167,4.417500,4.138450,31441200
2009-12-23,4.458333,4.469167,4.395833,4.456666,4.175143,28054800
2009-12-24,4.480834,4.531667,4.480834,4.526667,4.240720,14533200
2009-12-28,4.570833,4.578333,4.495000,4.540833,4.253993,18194400
2009-12-29,4.580833,4.580833,4.516667,4.521667,4.236037,21056400
2009-12-30,4.473333,4.527500,4.469167,4.507500,4.222764,17800800
2009-12-31,4.535833,4.539166,4.375834,4.375834,4.099416,18962400
2010-01-04,4.490833,4.607500,4.490000,4.600000,4.309421,28238400
2010-01-05,4.595000,4.645833,4.541667,4.643333,4.350018,33206400
2010-01-06,4.630000,4.685833,4.619167,4.655833,4.361728,44194800
2010-01-07,4.631667,4.725833,4.586667,4.710834,4.413254,43773600
2010-01-08,4.670000,4.766667,4.643333,4.760833,4.460095,39685200
2010-01-11,4.823333,4.834167,4.718333,4.779167,4.477271,39402000
2010-01-12,4.680000,4.706666,4.583333,4.639167,4.346115,70981200
2010-01-13,4.675000,4.795833,4.601666,4.758333,4.457753,58323600
2010-01-14,4.745000,4.820000,4.736667,4.796667,4.493665,39696000
2010-01-15,4.773334,4.790000,4.581666,4.635000,4.342211,65668800
2010-01-19,4.629167,4.808333,4.622500,4.801667,4.498350,42022800
2010-01-20,4.704167,4.710000,4.547500,4.660000,4.365631,70280400
2010-01-21,4.663333,4.710834,4.389167,4.408333,4.129862,137617200
2010-01-22,4.351666,4.395833,4.097500,4.115833,3.855839,138201600
2010-01-25,4.225833,4.242500,4.133333,4.176667,3.912830,71208000
2010-01-26,4.123333,4.250834,4.093333,4.121666,3.861304,68493600
2010-01-27,4.112500,4.201667,4.011667,4.180833,3.916734,97148400
2010-01-28,4.225000,4.225000,3.955833,4.032500,3.777770,97756800
2010-01-29,4.080833,4.165833,3.873333,3.885000,3.639588,99787200
2010-02-01,3.975000,4.074167,3.965000,4.069167,3.812120,67242000
2010-02-02,4.100833,4.246666,4.052500,4.225000,3.958110,66903600
2010-02-03,4.168334,4.227500,4.122500,4.161667,3.898777,62972400
2010-02-04,4.057500,4.064167,3.768333,3.775000,3.536536,109621200
2010-02-05,3.780000,3.816667,3.565000,3.793333,3.553712,148866000
2010-02-08,3.793333,3.864167,3.703333,3.707500,3.473300,94868400
2010-02-09,3.840833,3.945000,3.750000,3.848333,3.605237,140008800
2010-02-10,3.833333,3.892500,3.729167,3.824167,3.582597,90757200
2010-02-11,3.823333,3.965833,3.748333,3.951667,3.702043,85040400
2010-02-12,3.830833,3.952500,3.782500,3.952500,3.702824,89464800
2010-02-16,4.045000,4.154167,4.000834,4.140833,3.879260,54260400
2010-02-17,4.196667,4.220833,4.148334,4.202500,3.937032,67672800
2010-02-18,4.180833,4.302500,4.179167,4.278333,4.008075,51837600
2010-02-19,4.244167,4.354167,4.216667,4.311666,4.039302,51297600
2010-02-22,4.357500,4.360000,4.274167,4.304167,4.032276,44547600
2010-02-23,4.270833,4.305833,4.112500,4.148334,3.886286,72362400
2010-02-24,4.180000,4.273334,4.149167,4.250834,3.982312,52680000
2010-02-25,4.075000,4.250834,4.039166,4.245000,3.976846,78308400
2010-02-26,4.257500,4.290000,4.175000,4.250000,3.981531,48735600
2010-03-01,4.312500,4.403333,4.305833,4.385833,4.108783,42188400
2010-03-02,4.447500,4.493333,4.409167,4.430000,4.150160,44275200
2010-03-03,4.471667,4.525000,4.414166,4.441667,4.161090,53859600
2010-03-04,4.463333,4.496666,4.407500,4.478333,4.195441,36088800
2010-03-05,4.570833,4.680833,4.531667,4.667500,4.372657,40521600
2010-03-08,4.678333,4.705833,4.651667,4.673333,4.378123,27522000
2010-03-09,4.627500,4.765833,4.626667,4.699167,4.402324,43633200
2010-03-10,4.711667,4.801667,4.697500,4.765000,4.463998,48385200
2010-03-11,4.740000,4.827500,4.690000,4.818333,4.513963,38838000
2010-03-12,4.889167,4.895000,4.788333,4.830833,4.525673,48924000
2010-03-15,4.804167,4.840000,4.721667,4.821667,4.517086,45910800
2010-03-16,4.870833,4.961667,4.832500,4.950833,4.638093,46935600
2010-03-17,4.999166,5.090000,4.990000,5.043334,4.724750,37910400
2010-03-18,5.045833,5.065000,4.972500,5.014167,4.697426,39668400
2010-03-19,4.930833,5.070833,4.886667,4.930833,4.619357,44769600
2010-03-22,4.853333,5.055833,4.845833,5.025000,4.707575,43524000
2010-03-23,4.937500,5.029167,4.887500,5.020000,4.813942,47023200
2010-03-24,4.959167,5.008333,4.918334,4.940834,4.738025,52588800
2010-03-25,5.042500,5.098333,4.895833,4.910000,4.708457,56316000
2010-03-26,4.937500,5.007500,4.841667,4.915000,4.713252,63303600
2010-03-29,4.980834,5.025000,4.954167,4.998333,4.793165,34329600
2010-03-30,5.017500,5.066667,4.947500,5.010833,4.805151,38167200
2010-03-31,4.951667,5.032500,4.914166,4.960000,4.756404,41473200
2010-04-01,5.055833,5.117500,4.975833,5.068333,4.860291,49788000
2010-04-05,5.128334,5.210834,5.085834,5.205000,4.991348,27745200
2010-04-06,5.161667,5.272500,5.142500,5.245000,5.029706,35377200
2010-04-07,5.215833,5.247500,5.083333,5.154167,4.942601,63921600
2010-04-08,5.097500,5.225833,5.049167,5.202500,4.988950,44210400
2010-04-09,5.237500,5.310000,5.204167,5.300000,5.082449,35521200
2010-04-12,5.324167,5.370833,5.305833,5.336667,5.117610,32072400
2010-04-13,5.320833,5.370833,5.235000,5.345000,5.125601,31603200
2010-04-14,5.406667,5.528333,5.380833,5.525000,5.298213,30331200
2010-04-15,5.500000,5.577500,5.494167,5.545833,5.318191,29269200
2010-04-16,5.491667,5.515833,5.200833,5.286667,5.069663,90853200
2010-04-19,5.238333,5.342500,5.155000,5.330000,5.111217,56596800
2010-04-20,5.431667,5.487500,5.377500,5.475833,5.251065,36062400
2010-04-21,5.486667,5.525000,5.368333,5.460834,5.236681,44731200
2010-04-22,5.340000,5.535833,5.250000,5.512500,5.286225,59278800
2010-04-23,5.508333,5.636667,5.465833,5.623333,5.392510,49657200
2010-04-26,5.640000,5.675000,5.550833,5.567500,5.338968,42423600
2010-04-27,5.475000,5.562500,5.145000,5.171667,4.959383,90979200
2010-04-28,5.258333,5.323333,5.145833,5.280833,5.064068,89214000
2010-04-29,5.383333,5.516667,5.375000,5.480000,5.255059,42943200
2010-04-30,5.487500,5.504167,5.201667,5.210000,4.996143,66883200
2010-05-03,5.275833,5.445833,5.255000,5.406667,5.184737,40921200
2010-05-04,5.220833,5.225833,4.940834,5.021667,4.815540,67262400
2010-05-05,4.880833,5.051667,4.808333,4.915833,4.714051,65911200
2010-05-06,4.845833,4.942500,3.466667,4.421667,4.240168,129265200
2010-05-07,4.375000,4.522500,4.022500,4.202500,4.029998,100494000
2010-05-10,4.737500,4.822500,4.631667,4.768333,4.572606,79014000
2010-05-11,4.638333,4.921667,4.610833,4.739167,4.544636,72963600
2010-05-12,4.801667,4.965833,4.775000,4.945833,4.742819,45466800
2010-05-13,4.915000,4.985000,4.752500,4.772500,4.576601,50678400
2010-05-14,4.658333,4.687500,4.379167,4.506667,4.321680,85371600
2010-05-17,4.542500,4.586667,4.250000,4.515000,4.329671,70009200
2010-05-18,4.625834,4.666667,4.280833,4.331666,4.153862,87229200
2010-05-19,4.255000,4.372500,4.083333,4.247500,4.073151,104214000
2010-05-20,3.984167,4.028333,3.753333,3.760833,3.606461,162824400
